timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:19:13.8119770Z,52a6f56b69db,6.23%,739.3MiB / 7.669GiB,9.41%,45.8MB / 37.7MB,0B / 44.9MB
2026-09-07T22:19:13.8119770Z,b70629ac2384,0.07%,45.02MiB / 7.669GiB,0.57%,31.7kB / 7.21kB,0B / 23.6MB
2026-09-07T22:19:13.8119770Z,148e0df0f1ec,1.07%,521.5MiB / 7.669GiB,6.64%,25MB / 23MB,0B / 67.5MB
2026-09-07T22:19:13.8119770Z,6ed2d36740fc,5.10%,73.36MiB / 7.669GiB,0.93%,9.97MB / 1.14MB,0B / 143MB
2026-09-07T22:19:13.8119770Z,9097845becb9,8.17%,795.9MiB / 7.669GiB,10.14%,38.6MB / 24.7MB,0B / 36.5MB
2026-09-07T22:19:26.5782792Z,3fee1113b794,7.75%,17.61MiB / 7.669GiB,0.22%,2.37MB / 12.8MB,0B / 0B
2026-09-07T22:19:26.5782792Z,52a6f56b69db,5.64%,739.6MiB / 7.669GiB,9.42%,46.7MB / 39MB,0B / 44.9MB
2026-09-07T22:19:26.5782792Z,b70629ac2384,0.08%,45.08MiB / 7.669GiB,0.57%,31.7kB / 7.21kB,0B / 23.6MB
2026-09-07T22:19:26.5782792Z,148e0df0f1ec,0.90%,521.7MiB / 7.669GiB,6.64%,25.1MB / 23MB,0B / 67.5MB
2026-09-07T22:19:26.5782792Z,6ed2d36740fc,4.97%,73.42MiB / 7.669GiB,0.93%,10.3MB / 1.18MB,0B / 145MB
2026-09-07T22:19:26.5782792Z,9097845becb9,6.96%,796.5MiB / 7.669GiB,10.14%,40MB / 25.6MB,0B / 38.1MB
2026-09-07T22:19:39.4640054Z,3fee1113b794,7.69%,17.68MiB / 7.669GiB,0.23%,2.48MB / 13.3MB,0B / 0B
2026-09-07T22:19:39.4640054Z,52a6f56b69db,6.50%,739.3MiB / 7.669GiB,9.41%,47.6MB / 40.3MB,0B / 44.9MB
2026-09-07T22:19:39.4640054Z,b70629ac2384,0.04%,45.37MiB / 7.669GiB,0.58%,31.8kB / 7.27kB,0B / 23.6MB
2026-09-07T22:19:39.4640054Z,148e0df0f1ec,1.03%,521.9MiB / 7.669GiB,6.65%,25.1MB / 23MB,0B / 67.5MB
2026-09-07T22:19:39.4640054Z,6ed2d36740fc,4.20%,74.2MiB / 7.669GiB,0.94%,10.7MB / 1.22MB,0B / 147MB
2026-09-07T22:19:39.4640054Z,9097845becb9,7.91%,800.3MiB / 7.669GiB,10.19%,41.3MB / 26.4MB,0B / 38.7MB
2026-09-07T22:19:52.3135853Z,3fee1113b794,7.61%,17.8MiB / 7.669GiB,0.23%,2.57MB / 13.8MB,0B / 0B
2026-09-07T22:19:52.3135853Z,52a6f56b69db,6.14%,740.3MiB / 7.669GiB,9.43%,48.3MB / 41.6MB,0B / 44.9MB
2026-09-07T22:19:52.3135853Z,b70629ac2384,0.11%,45.05MiB / 7.669GiB,0.57%,31.8kB / 7.32kB,0B / 23.6MB
2026-09-07T22:19:52.3135853Z,148e0df0f1ec,1.02%,521.7MiB / 7.669GiB,6.64%,25.2MB / 23MB,0B / 67.6MB
2026-09-07T22:19:52.3135853Z,6ed2d36740fc,4.58%,75.36MiB / 7.669GiB,0.96%,11.1MB / 1.26MB,0B / 150MB
2026-09-07T22:19:52.3135853Z,9097845becb9,7.41%,836.7MiB / 7.669GiB,10.66%,42.8MB / 27.3MB,0B / 40.6MB
2026-09-07T22:20:05.0859676Z,3fee1113b794,7.93%,18.48MiB / 7.669GiB,0.24%,2.67MB / 14.3MB,0B / 0B
2026-09-07T22:20:05.0859676Z,52a6f56b69db,6.82%,740MiB / 7.669GiB,9.42%,49.2MB / 42.8MB,0B / 44.9MB
2026-09-07T22:20:05.0859676Z,b70629ac2384,0.35%,45.79MiB / 7.669GiB,0.58%,31.8kB / 7.32kB,0B / 23.6MB
2026-09-07T22:20:05.0859676Z,148e0df0f1ec,2.22%,521.9MiB / 7.669GiB,6.65%,25.2MB / 23MB,0B / 67.6MB
2026-09-07T22:20:05.0859676Z,6ed2d36740fc,8.08%,75.55MiB / 7.669GiB,0.96%,11.4MB / 1.3MB,0B / 153MB
2026-09-07T22:20:05.0859676Z,9097845becb9,7.82%,871MiB / 7.669GiB,11.09%,44.2MB / 28.2MB,0B / 40.7MB
