timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T23:00:24.6329881Z,2203b3624192,0.03%,45.75MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:00:24.6329881Z,993668007d61,0.81%,533.6MiB / 7.669GiB,6.79%,26.5MB / 23.5MB,0B / 67.7MB
2026-09-07T23:00:24.6329881Z,7889eabeaeed,38.17%,192.7MiB / 7.669GiB,2.45%,124MB / 12.5MB,0B / 1.17GB
2026-09-07T23:00:24.6329881Z,0ddeeeb4ac66,27.65%,993.8MiB / 7.669GiB,12.66%,360MB / 189MB,0B / 312MB
2026-09-07T23:00:37.3662293Z,cc373c1ceeb1,30.97%,19.34MiB / 7.669GiB,0.25%,7.43MB / 117MB,0B / 0B
2026-09-07T23:00:37.3662293Z,e82df77eecb0,11.91%,777.7MiB / 7.669GiB,9.90%,218MB / 359MB,1.28MB / 46MB
2026-09-07T23:00:37.3662293Z,2203b3624192,0.84%,46.23MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:00:37.3662293Z,993668007d61,0.87%,529.7MiB / 7.669GiB,6.75%,26.5MB / 23.5MB,0B / 67.7MB
2026-09-07T23:00:37.3662293Z,7889eabeaeed,50.91%,193.3MiB / 7.669GiB,2.46%,127MB / 12.9MB,0B / 1.19GB
2026-09-07T23:00:37.3662293Z,0ddeeeb4ac66,13.85%,995.4MiB / 7.669GiB,12.68%,370MB / 194MB,0B / 325MB
2026-09-07T23:00:50.1937030Z,cc373c1ceeb1,30.41%,18.82MiB / 7.669GiB,0.24%,7.68MB / 121MB,0B / 0B
2026-09-07T23:00:50.1937030Z,e82df77eecb0,13.49%,777.9MiB / 7.669GiB,9.91%,223MB / 369MB,1.28MB / 46MB
2026-09-07T23:00:50.1937030Z,2203b3624192,0.05%,45.94MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:00:50.1937030Z,993668007d61,1.17%,550.1MiB / 7.669GiB,7.01%,26.6MB / 23.5MB,0B / 67.8MB
2026-09-07T23:00:50.1937030Z,7889eabeaeed,37.50%,191.4MiB / 7.669GiB,2.44%,131MB / 13.3MB,0B / 1.23GB
2026-09-07T23:00:50.1937030Z,0ddeeeb4ac66,147.98%,1.023GiB / 7.669GiB,13.34%,380MB / 199MB,0B / 326MB
2026-09-07T23:01:02.9470196Z,cc373c1ceeb1,29.53%,19.32MiB / 7.669GiB,0.25%,7.93MB / 125MB,0B / 0B
2026-09-07T23:01:02.9470196Z,e82df77eecb0,11.48%,778MiB / 7.669GiB,9.91%,228MB / 379MB,1.28MB / 46MB
2026-09-07T23:01:02.9470196Z,2203b3624192,0.04%,46.06MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:01:02.9470196Z,993668007d61,1.19%,550.7MiB / 7.669GiB,7.01%,26.6MB / 23.5MB,0B / 67.8MB
2026-09-07T23:01:02.9470196Z,7889eabeaeed,52.70%,196.6MiB / 7.669GiB,2.50%,134MB / 13.6MB,0B / 1.25GB
2026-09-07T23:01:02.9470196Z,0ddeeeb4ac66,13.22%,999.3MiB / 7.669GiB,12.73%,390MB / 204MB,0B / 347MB
2026-09-07T23:01:15.7049437Z,cc373c1ceeb1,30.87%,19.12MiB / 7.669GiB,0.24%,8.15MB / 128MB,0B / 0B
2026-09-07T23:01:15.7049437Z,e82df77eecb0,11.41%,776.6MiB / 7.669GiB,9.89%,233MB / 389MB,1.28MB / 46MB
2026-09-07T23:01:15.7049437Z,2203b3624192,0.03%,46.1MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:01:15.7049437Z,993668007d61,0.88%,552.1MiB / 7.669GiB,7.03%,26.6MB / 23.5MB,0B / 67.8MB
2026-09-07T23:01:15.7049437Z,7889eabeaeed,39.14%,197.1MiB / 7.669GiB,2.51%,138MB / 14MB,0B / 1.26GB
2026-09-07T23:01:15.7049437Z,0ddeeeb4ac66,13.31%,1001MiB / 7.669GiB,12.74%,400MB / 209MB,0B / 353MB
2026-09-07T23:01:28.4488845Z,cc373c1ceeb1,30.33%,19.4MiB / 7.669GiB,0.25%,8.4MB / 132MB,0B / 0B
2026-09-07T23:01:28.4488845Z,e82df77eecb0,11.58%,776.5MiB / 7.669GiB,9.89%,238MB / 398MB,1.28MB / 46MB
2026-09-07T23:01:28.4488845Z,2203b3624192,1.11%,47.23MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:01:28.4488845Z,993668007d61,0.87%,550.9MiB / 7.669GiB,7.02%,26.7MB / 23.5MB,0B / 67.8MB
2026-09-07T23:01:28.4488845Z,7889eabeaeed,40.72%,198.5MiB / 7.669GiB,2.53%,142MB / 14.4MB,0B / 1.33GB
2026-09-07T23:01:28.4488845Z,0ddeeeb4ac66,13.10%,1003MiB / 7.669GiB,12.77%,410MB / 214MB,0B / 370MB
2026-09-07T23:01:41.2788497Z,cc373c1ceeb1,29.91%,19.24MiB / 7.669GiB,0.24%,8.66MB / 137MB,0B / 0B
2026-09-07T23:01:41.2788497Z,e82df77eecb0,13.26%,777MiB / 7.669GiB,9.89%,243MB / 408MB,1.28MB / 46MB
2026-09-07T23:01:41.2788497Z,2203b3624192,0.07%,46.59MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:01:41.2788497Z,993668007d61,0.82%,551.1MiB / 7.669GiB,7.02%,26.7MB / 23.5MB,0B / 67.8MB
2026-09-07T23:01:41.2788497Z,7889eabeaeed,45.51%,199.3MiB / 7.669GiB,2.54%,145MB / 14.7MB,0B / 1.37GB
2026-09-07T23:01:41.2788497Z,0ddeeeb4ac66,30.91%,1006MiB / 7.669GiB,12.81%,419MB / 218MB,0B / 370MB
2026-09-07T23:01:54.0555298Z,cc373c1ceeb1,29.85%,18.75MiB / 7.669GiB,0.24%,8.91MB / 140MB,0B / 0B
2026-09-07T23:01:54.0555298Z,e82df77eecb0,11.36%,777.2MiB / 7.669GiB,9.90%,248MB / 418MB,1.28MB / 46MB
2026-09-07T23:01:54.0555298Z,2203b3624192,0.03%,46.21MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:01:54.0555298Z,993668007d61,2.26%,552.6MiB / 7.669GiB,7.04%,26.7MB / 23.5MB,0B / 67.8MB
2026-09-07T23:01:54.0555298Z,7889eabeaeed,25.39%,198.4MiB / 7.669GiB,2.53%,148MB / 15.1MB,0B / 1.39GB
2026-09-07T23:01:54.0555298Z,0ddeeeb4ac66,15.20%,1007MiB / 7.669GiB,12.83%,429MB / 223MB,0B / 374MB
2026-09-07T23:02:06.7963956Z,cc373c1ceeb1,29.83%,18.57MiB / 7.669GiB,0.24%,9.15MB / 144MB,0B / 0B
2026-09-07T23:02:06.7963956Z,e82df77eecb0,13.84%,776.6MiB / 7.669GiB,9.89%,253MB / 427MB,1.28MB / 46MB
2026-09-07T23:02:06.7963956Z,2203b3624192,0.03%,46MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:02:06.7963956Z,993668007d61,0.86%,551.8MiB / 7.669GiB,7.03%,26.8MB / 23.6MB,0B / 67.8MB
2026-09-07T23:02:06.7963956Z,7889eabeaeed,40.59%,199.8MiB / 7.669GiB,2.54%,152MB / 15.5MB,0B / 1.44GB
2026-09-07T23:02:06.7963956Z,0ddeeeb4ac66,17.79%,1013MiB / 7.669GiB,12.90%,440MB / 229MB,0B / 391MB
2026-09-07T23:02:19.5445815Z,cc373c1ceeb1,30.28%,19.15MiB / 7.669GiB,0.24%,9.4MB / 148MB,0B / 0B
2026-09-07T23:02:19.5445815Z,e82df77eecb0,12.46%,777.4MiB / 7.669GiB,9.90%,259MB / 437MB,1.28MB / 46.1MB
2026-09-07T23:02:19.5445815Z,2203b3624192,0.09%,46.88MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:02:19.5445815Z,993668007d61,0.86%,552.3MiB / 7.669GiB,7.03%,26.8MB / 23.6MB,0B / 67.8MB
2026-09-07T23:02:19.5445815Z,7889eabeaeed,29.74%,200.2MiB / 7.669GiB,2.55%,156MB / 15.8MB,0B / 1.48GB
2026-09-07T23:02:19.5445815Z,0ddeeeb4ac66,14.36%,1011MiB / 7.669GiB,12.87%,449MB / 233MB,0B / 396MB
2026-09-07T23:02:32.3170014Z,cc373c1ceeb1,29.96%,19.4MiB / 7.669GiB,0.25%,9.65MB / 152MB,0B / 0B
2026-09-07T23:02:32.3170014Z,e82df77eecb0,11.83%,778.2MiB / 7.669GiB,9.91%,264MB / 447MB,1.28MB / 46.1MB
2026-09-07T23:02:32.3170014Z,2203b3624192,0.05%,46.75MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:02:32.3170014Z,993668007d61,1.08%,552.5MiB / 7.669GiB,7.04%,26.9MB / 23.6MB,0B / 67.8MB
2026-09-07T23:02:32.3170014Z,7889eabeaeed,42.11%,200.5MiB / 7.669GiB,2.55%,160MB / 16.2MB,0B / 1.52GB
2026-09-07T23:02:32.3170014Z,0ddeeeb4ac66,14.02%,1013MiB / 7.669GiB,12.90%,459MB / 238MB,0B / 409MB
2026-09-07T23:02:45.0648333Z,cc373c1ceeb1,34.16%,18.99MiB / 7.669GiB,0.24%,9.89MB / 156MB,0B / 0B
2026-09-07T23:02:45.0648333Z,e82df77eecb0,14.43%,781.5MiB / 7.669GiB,9.95%,269MB / 456MB,1.28MB / 46.1MB
2026-09-07T23:02:45.0648333Z,2203b3624192,0.04%,45.99MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:02:45.0648333Z,993668007d61,0.90%,553MiB / 7.669GiB,7.04%,26.9MB / 23.6MB,0B / 67.9MB
2026-09-07T23:02:45.0648333Z,7889eabeaeed,49.53%,200.8MiB / 7.669GiB,2.56%,163MB / 16.5MB,0B / 1.55GB
2026-09-07T23:02:45.0648333Z,0ddeeeb4ac66,193.50%,1.051GiB / 7.669GiB,13.71%,470MB / 244MB,0B / 419MB
2026-09-07T23:02:57.8929511Z,cc373c1ceeb1,30.48%,19.18MiB / 7.669GiB,0.24%,10.1MB / 160MB,0B / 0B
2026-09-07T23:02:57.8929511Z,e82df77eecb0,12.83%,780.5MiB / 7.669GiB,9.94%,274MB / 466MB,1.28MB / 46.1MB
2026-09-07T23:02:57.8929511Z,2203b3624192,0.72%,46.32MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:02:57.8929511Z,993668007d61,0.87%,553.4MiB / 7.669GiB,7.05%,26.9MB / 23.6MB,0B / 67.9MB
2026-09-07T23:02:57.8929511Z,7889eabeaeed,50.54%,231.9MiB / 7.669GiB,2.95%,167MB / 16.9MB,0B / 1.58GB
2026-09-07T23:02:57.8929511Z,0ddeeeb4ac66,14.94%,1018MiB / 7.669GiB,12.97%,480MB / 249MB,0B / 419MB
2026-09-07T23:03:10.7204744Z,cc373c1ceeb1,31.00%,19.46MiB / 7.669GiB,0.25%,10.4MB / 164MB,0B / 0B
2026-09-07T23:03:10.7204744Z,e82df77eecb0,11.42%,780.1MiB / 7.669GiB,9.93%,278MB / 475MB,1.28MB / 46.1MB
2026-09-07T23:03:10.7204744Z,2203b3624192,0.07%,46.26MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:03:10.7204744Z,993668007d61,1.67%,553.6MiB / 7.669GiB,7.05%,27MB / 23.6MB,0B / 67.9MB
2026-09-07T23:03:10.7204744Z,7889eabeaeed,50.01%,222.4MiB / 7.669GiB,2.83%,170MB / 17.3MB,0B / 1.61GB
2026-09-07T23:03:10.7204744Z,0ddeeeb4ac66,14.11%,1020MiB / 7.669GiB,12.99%,490MB / 253MB,0B / 432MB
2026-09-07T23:03:23.5151022Z,cc373c1ceeb1,29.63%,19.2MiB / 7.669GiB,0.24%,10.6MB / 167MB,0B / 0B
2026-09-07T23:03:23.5151022Z,e82df77eecb0,11.87%,780MiB / 7.669GiB,9.93%,284MB / 486MB,1.28MB / 46.1MB
2026-09-07T23:03:23.5151022Z,2203b3624192,0.03%,45.8MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:03:23.5151022Z,993668007d61,1.99%,554.7MiB / 7.669GiB,7.06%,27MB / 23.6MB,0B / 67.9MB
2026-09-07T23:03:23.5151022Z,7889eabeaeed,42.03%,222.6MiB / 7.669GiB,2.84%,174MB / 17.7MB,0B / 1.66GB
2026-09-07T23:03:23.5151022Z,0ddeeeb4ac66,13.61%,1022MiB / 7.669GiB,13.02%,500MB / 258MB,0B / 440MB
2026-09-07T23:03:36.3161622Z,cc373c1ceeb1,31.62%,19.06MiB / 7.669GiB,0.24%,10.9MB / 171MB,0B / 0B
2026-09-07T23:03:36.3161622Z,e82df77eecb0,13.13%,780.2MiB / 7.669GiB,9.94%,289MB / 495MB,1.28MB / 46.1MB
2026-09-07T23:03:36.3161622Z,2203b3624192,0.04%,46.02MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:03:36.3161622Z,993668007d61,0.92%,543.6MiB / 7.669GiB,6.92%,27MB / 23.6MB,0B / 67.9MB
2026-09-07T23:03:36.3161622Z,7889eabeaeed,49.03%,223.5MiB / 7.669GiB,2.85%,178MB / 18MB,0B / 1.7GB
2026-09-07T23:03:36.3161622Z,0ddeeeb4ac66,13.87%,1023MiB / 7.669GiB,13.03%,509MB / 263MB,0B / 453MB
2026-09-07T23:03:49.1288704Z,cc373c1ceeb1,30.67%,18.78MiB / 7.669GiB,0.24%,11.1MB / 175MB,0B / 0B
2026-09-07T23:03:49.1288704Z,e82df77eecb0,12.73%,781.3MiB / 7.669GiB,9.95%,294MB / 505MB,1.28MB / 46.1MB
2026-09-07T23:03:49.1288704Z,2203b3624192,0.75%,47.2MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:03:49.1288704Z,993668007d61,0.93%,544.1MiB / 7.669GiB,6.93%,27.1MB / 23.7MB,0B / 67.9MB
2026-09-07T23:03:49.1288704Z,7889eabeaeed,37.42%,223.3MiB / 7.669GiB,2.84%,181MB / 18.4MB,0B / 1.73GB
2026-09-07T23:03:49.1288704Z,0ddeeeb4ac66,14.41%,1.002GiB / 7.669GiB,13.06%,519MB / 268MB,0B / 462MB
2026-09-07T23:04:01.9866066Z,cc373c1ceeb1,29.87%,19.47MiB / 7.669GiB,0.25%,11.4MB / 179MB,0B / 0B
2026-09-07T23:04:01.9866066Z,e82df77eecb0,15.55%,781.7MiB / 7.669GiB,9.95%,299MB / 514MB,1.28MB / 46.1MB
2026-09-07T23:04:01.9866066Z,2203b3624192,0.06%,46.27MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:04:01.9866066Z,993668007d61,1.15%,530.9MiB / 7.669GiB,6.76%,27.1MB / 23.7MB,0B / 67.9MB
2026-09-07T23:04:01.9866066Z,7889eabeaeed,45.82%,234.5MiB / 7.669GiB,2.99%,185MB / 18.8MB,0B / 1.77GB
2026-09-07T23:04:01.9866066Z,0ddeeeb4ac66,16.21%,1.003GiB / 7.669GiB,13.08%,529MB / 273MB,0B / 475MB
2026-09-07T23:04:14.7900179Z,e82df77eecb0,2.01%,778.1MiB / 7.669GiB,9.91%,303MB / 521MB,1.28MB / 46.8MB
2026-09-07T23:04:14.7900179Z,2203b3624192,0.09%,45.61MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:04:14.7900179Z,993668007d61,1.31%,531.9MiB / 7.669GiB,6.77%,27.2MB / 23.7MB,0B / 68MB
2026-09-07T23:04:14.7900179Z,7889eabeaeed,0.39%,233.9MiB / 7.669GiB,2.98%,187MB / 19MB,0B / 1.8GB
2026-09-07T23:04:14.7900179Z,0ddeeeb4ac66,1.09%,1.008GiB / 7.669GiB,13.14%,536MB / 277MB,0B / 487MB
