timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T21:36:15.3651801Z,7015ccbd4117,0.06%,55.44MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:36:15.3651801Z,780cf24df99c,1.13%,601.2MiB / 7.669GiB,7.66%,24.8MB / 22.9MB,148MB / 67.3MB
2026-09-07T21:36:15.3651801Z,d6e0c9f9bb0e,4.29%,101.3MiB / 7.669GiB,1.29%,11.7MB / 1.31MB,69.7MB / 171MB
2026-09-07T21:36:15.3651801Z,4c260e843873,178.10%,1.002GiB / 7.669GiB,13.07%,44.7MB / 28.2MB,167MB / 40MB
2026-09-07T21:36:28.2739670Z,01a82ad532c5,9.02%,18.62MiB / 7.669GiB,0.24%,2.83MB / 15.2MB,0B / 0B
2026-09-07T21:36:28.2739670Z,f0ca9beaee79,7.10%,767.3MiB / 7.669GiB,9.77%,49.9MB / 44.1MB,20.4MB / 44.9MB
2026-09-07T21:36:28.2739670Z,7015ccbd4117,0.06%,55.09MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:36:28.2739670Z,780cf24df99c,1.07%,600.9MiB / 7.669GiB,7.65%,24.8MB / 22.9MB,148MB / 67.3MB
2026-09-07T21:36:28.2739670Z,d6e0c9f9bb0e,17.48%,102.9MiB / 7.669GiB,1.31%,12.1MB / 1.35MB,69.7MB / 173MB
2026-09-07T21:36:28.2739670Z,4c260e843873,9.22%,954.2MiB / 7.669GiB,12.15%,46.1MB / 29.1MB,167MB / 42.9MB
2026-09-07T21:36:41.2044129Z,01a82ad532c5,5.80%,17.97MiB / 7.669GiB,0.23%,2.92MB / 15.8MB,0B / 0B
2026-09-07T21:36:41.2044129Z,f0ca9beaee79,5.15%,765.8MiB / 7.669GiB,9.75%,50.8MB / 45.5MB,20.4MB / 44.9MB
2026-09-07T21:36:41.2044129Z,7015ccbd4117,0.07%,55.68MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:36:41.2044129Z,780cf24df99c,0.64%,600.8MiB / 7.669GiB,7.65%,24.9MB / 23MB,148MB / 67.3MB
2026-09-07T21:36:41.2044129Z,d6e0c9f9bb0e,4.64%,102.4MiB / 7.669GiB,1.30%,12.5MB / 1.39MB,69.7MB / 175MB
2026-09-07T21:36:41.2044129Z,4c260e843873,6.93%,955.1MiB / 7.669GiB,12.16%,47.5MB / 30MB,167MB / 43.1MB
2026-09-07T21:36:54.0468611Z,01a82ad532c5,6.55%,18.7MiB / 7.669GiB,0.24%,3.02MB / 16.3MB,0B / 0B
2026-09-07T21:36:54.0468611Z,f0ca9beaee79,5.44%,769MiB / 7.669GiB,9.79%,51.6MB / 46.7MB,20.4MB / 44.9MB
2026-09-07T21:36:54.0468611Z,7015ccbd4117,0.03%,55.59MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:36:54.0468611Z,780cf24df99c,1.91%,601.5MiB / 7.669GiB,7.66%,24.9MB / 23MB,148MB / 67.3MB
2026-09-07T21:36:54.0468611Z,d6e0c9f9bb0e,4.29%,103.6MiB / 7.669GiB,1.32%,12.8MB / 1.43MB,69.7MB / 179MB
2026-09-07T21:36:54.0468611Z,4c260e843873,7.46%,955.5MiB / 7.669GiB,12.17%,48.9MB / 30.9MB,167MB / 44.6MB
2026-09-07T21:37:06.8474819Z,01a82ad532c5,6.14%,17.98MiB / 7.669GiB,0.23%,3.11MB / 16.8MB,0B / 0B
2026-09-07T21:37:06.8474819Z,f0ca9beaee79,5.08%,769.5MiB / 7.669GiB,9.80%,52.5MB / 48.1MB,20.4MB / 44.9MB
2026-09-07T21:37:06.8474819Z,7015ccbd4117,0.05%,55.53MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:37:06.8474819Z,780cf24df99c,0.70%,601.2MiB / 7.669GiB,7.66%,24.9MB / 23MB,148MB / 67.3MB
2026-09-07T21:37:06.8474819Z,d6e0c9f9bb0e,4.76%,103.9MiB / 7.669GiB,1.32%,13.2MB / 1.47MB,69.7MB / 182MB
2026-09-07T21:37:06.8474819Z,4c260e843873,6.51%,956MiB / 7.669GiB,12.17%,50.2MB / 31.7MB,167MB / 44.8MB
2026-09-07T21:37:19.7163652Z,01a82ad532c5,11.32%,18.34MiB / 7.669GiB,0.23%,3.2MB / 17.2MB,0B / 0B
2026-09-07T21:37:19.7163652Z,f0ca9beaee79,7.32%,776.4MiB / 7.669GiB,9.89%,53.3MB / 49.4MB,20.4MB / 44.9MB
2026-09-07T21:37:19.7163652Z,7015ccbd4117,0.60%,55.8MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:37:19.7163652Z,780cf24df99c,1.27%,600.9MiB / 7.669GiB,7.65%,25MB / 23MB,148MB / 67.3MB
2026-09-07T21:37:19.7163652Z,d6e0c9f9bb0e,7.68%,104.6MiB / 7.669GiB,1.33%,13.6MB / 1.51MB,69.7MB / 186MB
2026-09-07T21:37:19.7163652Z,4c260e843873,9.09%,961MiB / 7.669GiB,12.24%,51.7MB / 32.6MB,167MB / 46.4MB
2026-09-07T21:37:32.5027930Z,01a82ad532c5,7.31%,18.18MiB / 7.669GiB,0.23%,3.3MB / 17.8MB,0B / 0B
2026-09-07T21:37:32.5027930Z,f0ca9beaee79,6.23%,775.9MiB / 7.669GiB,9.88%,54.1MB / 50.7MB,20.4MB / 44.9MB
2026-09-07T21:37:32.5027930Z,7015ccbd4117,0.05%,54.91MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:37:32.5027930Z,780cf24df99c,0.84%,599.5MiB / 7.669GiB,7.63%,25MB / 23MB,148MB / 67.3MB
2026-09-07T21:37:32.5027930Z,d6e0c9f9bb0e,1.74%,105.3MiB / 7.669GiB,1.34%,13.9MB / 1.55MB,69.7MB / 189MB
2026-09-07T21:37:32.5027930Z,4c260e843873,7.86%,961.5MiB / 7.669GiB,12.24%,53.1MB / 33.5MB,167MB / 47.9MB
2026-09-07T21:37:45.3323723Z,01a82ad532c5,6.69%,18.83MiB / 7.669GiB,0.24%,3.4MB / 18.3MB,0B / 0B
2026-09-07T21:37:45.3323723Z,f0ca9beaee79,6.01%,773.4MiB / 7.669GiB,9.85%,54.9MB / 51.9MB,20.4MB / 44.9MB
2026-09-07T21:37:45.3323723Z,7015ccbd4117,0.04%,55.6MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:37:45.3323723Z,780cf24df99c,1.14%,601.5MiB / 7.669GiB,7.66%,25.1MB / 23MB,148MB / 67.4MB
2026-09-07T21:37:45.3323723Z,d6e0c9f9bb0e,4.62%,105.4MiB / 7.669GiB,1.34%,14.3MB / 1.59MB,69.7MB / 192MB
2026-09-07T21:37:45.3323723Z,4c260e843873,7.29%,961.5MiB / 7.669GiB,12.24%,54.4MB / 34.3MB,167MB / 49MB
2026-09-07T21:37:58.0991550Z,01a82ad532c5,7.19%,18.39MiB / 7.669GiB,0.23%,3.49MB / 18.8MB,0B / 0B
2026-09-07T21:37:58.0991550Z,f0ca9beaee79,6.19%,772.9MiB / 7.669GiB,9.84%,55.8MB / 53.3MB,20.4MB / 45MB
2026-09-07T21:37:58.0991550Z,7015ccbd4117,0.03%,55.5MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:37:58.0991550Z,780cf24df99c,0.77%,601.4MiB / 7.669GiB,7.66%,25.1MB / 23MB,148MB / 67.4MB
2026-09-07T21:37:58.0991550Z,d6e0c9f9bb0e,5.98%,106.6MiB / 7.669GiB,1.36%,14.7MB / 1.63MB,69.7MB / 195MB
2026-09-07T21:37:58.0991550Z,4c260e843873,179.47%,1.011GiB / 7.669GiB,13.18%,55.9MB / 35.3MB,167MB / 50.5MB
2026-09-07T21:38:10.8649597Z,01a82ad532c5,6.20%,18.61MiB / 7.669GiB,0.24%,3.59MB / 19.3MB,0B / 0B
2026-09-07T21:38:10.8649597Z,f0ca9beaee79,5.54%,767.4MiB / 7.669GiB,9.77%,56.6MB / 54.5MB,20.4MB / 45MB
2026-09-07T21:38:10.8649597Z,7015ccbd4117,0.65%,55.41MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:38:10.8649597Z,780cf24df99c,0.63%,600.9MiB / 7.669GiB,7.65%,25.1MB / 23MB,148MB / 67.4MB
2026-09-07T21:38:10.8649597Z,d6e0c9f9bb0e,4.35%,106.8MiB / 7.669GiB,1.36%,15MB / 1.67MB,69.7MB / 198MB
2026-09-07T21:38:10.8649597Z,4c260e843873,6.14%,962.5MiB / 7.669GiB,12.26%,57.3MB / 36.1MB,167MB / 51.7MB
2026-09-07T21:38:23.6546366Z,01a82ad532c5,7.50%,18.48MiB / 7.669GiB,0.24%,3.68MB / 19.8MB,0B / 0B
2026-09-07T21:38:23.6546366Z,f0ca9beaee79,5.83%,767.5MiB / 7.669GiB,9.77%,57.4MB / 55.8MB,20.4MB / 45MB
2026-09-07T21:38:23.6546366Z,7015ccbd4117,0.04%,55.29MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:38:23.6546366Z,780cf24df99c,1.23%,600.8MiB / 7.669GiB,7.65%,25.2MB / 23MB,148MB / 67.4MB
2026-09-07T21:38:23.6546366Z,d6e0c9f9bb0e,4.10%,107.7MiB / 7.669GiB,1.37%,15.4MB / 1.71MB,69.7MB / 200MB
2026-09-07T21:38:23.6546366Z,4c260e843873,7.43%,963.2MiB / 7.669GiB,12.27%,58.7MB / 37MB,167MB / 53.3MB
2026-09-07T21:38:36.4811083Z,01a82ad532c5,8.61%,17.99MiB / 7.669GiB,0.23%,3.77MB / 20.3MB,0B / 0B
2026-09-07T21:38:36.4811083Z,f0ca9beaee79,7.04%,767.1MiB / 7.669GiB,9.77%,58.3MB / 57.1MB,20.4MB / 45MB
2026-09-07T21:38:36.4811083Z,7015ccbd4117,0.09%,55.22MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:38:36.4811083Z,780cf24df99c,1.10%,601.6MiB / 7.669GiB,7.66%,25.2MB / 23MB,148MB / 67.4MB
2026-09-07T21:38:36.4811083Z,d6e0c9f9bb0e,4.56%,107.8MiB / 7.669GiB,1.37%,15.8MB / 1.75MB,69.7MB / 203MB
2026-09-07T21:38:36.4811083Z,4c260e843873,8.46%,963.2MiB / 7.669GiB,12.27%,60.2MB / 37.9MB,167MB / 53.4MB
2026-09-07T21:38:49.3371460Z,01a82ad532c5,8.82%,18.26MiB / 7.669GiB,0.23%,3.87MB / 20.8MB,0B / 0B
2026-09-07T21:38:49.3371460Z,f0ca9beaee79,6.62%,789.9MiB / 7.669GiB,10.06%,59.2MB / 58.5MB,20.4MB / 45MB
2026-09-07T21:38:49.3371460Z,7015ccbd4117,0.07%,54.22MiB / 7.669GiB,0.69%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:38:49.3371460Z,780cf24df99c,1.55%,602.7MiB / 7.669GiB,7.68%,25.3MB / 23.1MB,148MB / 67.4MB
2026-09-07T21:38:49.3371460Z,d6e0c9f9bb0e,9.37%,108.9MiB / 7.669GiB,1.39%,16.2MB / 1.79MB,69.7MB / 207MB
2026-09-07T21:38:49.3371460Z,4c260e843873,10.71%,964.7MiB / 7.669GiB,12.29%,61.6MB / 38.8MB,167MB / 54.5MB
2026-09-07T21:39:02.3151142Z,01a82ad532c5,9.88%,18.31MiB / 7.669GiB,0.23%,3.97MB / 21.4MB,0B / 0B
2026-09-07T21:39:02.3151142Z,f0ca9beaee79,7.68%,784.3MiB / 7.669GiB,9.99%,59.8MB / 59.6MB,20.4MB / 45MB
2026-09-07T21:39:02.3151142Z,7015ccbd4117,0.08%,54.77MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:39:02.3151142Z,780cf24df99c,1.15%,601.8MiB / 7.669GiB,7.66%,25.3MB / 23.1MB,148MB / 67.4MB
2026-09-07T21:39:02.3151142Z,d6e0c9f9bb0e,3.71%,109.6MiB / 7.669GiB,1.40%,16.5MB / 1.83MB,69.7MB / 209MB
2026-09-07T21:39:02.3151142Z,4c260e843873,15.13%,968.2MiB / 7.669GiB,12.33%,62.6MB / 39.4MB,167MB / 55.6MB
2026-09-07T21:39:15.7591477Z,01a82ad532c5,9.95%,18.25MiB / 7.669GiB,0.23%,4.06MB / 21.9MB,0B / 0B
2026-09-07T21:39:15.7591477Z,f0ca9beaee79,9.56%,784.9MiB / 7.669GiB,10.00%,60.6MB / 60.9MB,20.4MB / 45MB
2026-09-07T21:39:15.7591477Z,7015ccbd4117,0.12%,54.38MiB / 7.669GiB,0.69%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:39:15.7591477Z,780cf24df99c,2.22%,602.9MiB / 7.669GiB,7.68%,25.3MB / 23.1MB,148MB / 67.5MB
2026-09-07T21:39:15.7591477Z,d6e0c9f9bb0e,7.86%,110.2MiB / 7.669GiB,1.40%,16.9MB / 1.87MB,69.7MB / 212MB
2026-09-07T21:39:15.7591477Z,4c260e843873,10.78%,964.1MiB / 7.669GiB,12.28%,64MB / 40.2MB,167MB / 57.2MB
2026-09-07T21:39:28.7085845Z,01a82ad532c5,7.73%,18.35MiB / 7.669GiB,0.23%,4.15MB / 22.4MB,0B / 0B
2026-09-07T21:39:28.7085845Z,f0ca9beaee79,6.85%,779.3MiB / 7.669GiB,9.92%,61.4MB / 62.2MB,20.4MB / 45MB
2026-09-07T21:39:28.7085845Z,7015ccbd4117,0.14%,55.3MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:39:28.7085845Z,780cf24df99c,1.23%,602MiB / 7.669GiB,7.67%,25.4MB / 23.1MB,148MB / 67.5MB
2026-09-07T21:39:28.7085845Z,d6e0c9f9bb0e,9.27%,111.2MiB / 7.669GiB,1.42%,17.3MB / 1.91MB,69.7MB / 233MB
2026-09-07T21:39:28.7085845Z,4c260e843873,8.71%,966.5MiB / 7.669GiB,12.31%,65.5MB / 41.2MB,167MB / 58.4MB
2026-09-07T21:39:41.6793787Z,01a82ad532c5,7.24%,17.92MiB / 7.669GiB,0.23%,4.24MB / 22.9MB,0B / 0B
2026-09-07T21:39:41.6793787Z,f0ca9beaee79,7.33%,778.7MiB / 7.669GiB,9.92%,62.2MB / 63.5MB,20.4MB / 45MB
2026-09-07T21:39:41.6793787Z,7015ccbd4117,0.07%,55.52MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:39:41.6793787Z,780cf24df99c,1.02%,602.1MiB / 7.669GiB,7.67%,25.4MB / 23.1MB,148MB / 67.5MB
2026-09-07T21:39:41.6793787Z,d6e0c9f9bb0e,4.72%,111.9MiB / 7.669GiB,1.42%,17.6MB / 1.95MB,69.7MB / 236MB
2026-09-07T21:39:41.6793787Z,4c260e843873,8.88%,965.5MiB / 7.669GiB,12.30%,66.9MB / 42MB,167MB / 59.6MB
2026-09-07T21:39:54.5471754Z,01a82ad532c5,9.47%,18.46MiB / 7.669GiB,0.24%,4.33MB / 23.4MB,0B / 0B
2026-09-07T21:39:54.5471754Z,f0ca9beaee79,7.87%,778.7MiB / 7.669GiB,9.92%,63MB / 64.7MB,20.4MB / 45MB
2026-09-07T21:39:54.5471754Z,7015ccbd4117,0.10%,54.85MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:39:54.5471754Z,780cf24df99c,2.32%,596MiB / 7.669GiB,7.59%,25.4MB / 23.1MB,148MB / 67.5MB
2026-09-07T21:39:54.5471754Z,d6e0c9f9bb0e,5.03%,112.9MiB / 7.669GiB,1.44%,18MB / 1.99MB,69.7MB / 239MB
2026-09-07T21:39:54.5471754Z,4c260e843873,9.08%,966.1MiB / 7.669GiB,12.30%,68.3MB / 42.9MB,167MB / 61.3MB
2026-09-07T21:40:07.5202297Z,f0ca9beaee79,1.75%,782.5MiB / 7.669GiB,9.96%,63.7MB / 65.8MB,20.4MB / 45.2MB
2026-09-07T21:40:07.5202297Z,7015ccbd4117,0.12%,54.12MiB / 7.669GiB,0.69%,32.5kB / 8.06kB,194MB / 23.6MB
2026-09-07T21:40:07.5202297Z,780cf24df99c,3.77%,596.2MiB / 7.669GiB,7.59%,25.5MB / 23.1MB,148MB / 67.5MB
2026-09-07T21:40:07.5202297Z,d6e0c9f9bb0e,0.71%,112.7MiB / 7.669GiB,1.44%,18.3MB / 2.02MB,69.7MB / 243MB
2026-09-07T21:40:07.5202297Z,4c260e843873,157.76%,1020MiB / 7.669GiB,12.99%,69.4MB / 43.6MB,167MB / 62.8MB
